id_usuario,cant_aluminio,cant_plastico,cant_cristal,kg_papel,kg_organico
6092,354,339,354,408.88,379.8
6093,336,324,285,386.02,378.16
6094,363,340,332,372.39,378.92
6095,367,344,324,383.37,420.3
6096,337,338,297,372.82,378.59
6097,359,329,345,388.28,412.9
6098,310,365,272,393.74,373.57
6099,398,353,344,430.29,404.29
6100,344,342,304,399.12,430.57
6101,349,344,331,400.45,445.89
6102,361,374,372,444.07,424.38
6103,348,339,325,385.96,400.5
6104,356,366,304,417.42,408.36
6105,342,362,313,374.4,396.46
6106,331,340,332,356.17,344.32
6107,393,358,320,419.45,408.68
6108,327,354,310,402.61,376.55
6109,326,335,307,338.95,358.27
6110,355,361,317,378.78,398.88
6111,369,375,362,413.67,403.77
6112,338,354,323,387.2,370.25
6113,369,376,340,397.17,456.13
6114,344,326,329,392.19,380.37
6115,349,354,299,404.16,409.41
6116,360,305,332,390.78,372.8
6117,313,332,318,376.52,389.69
6118,355,334,304,399.35,406.67
6119,326,352,326,343.1,354.33
6120,326,352,302,399.24,375.42
6121,336,339,307,395.23,357.51
6122,335,354,297,325.69,384.17
6123,339,347,328,378.91,359.63
6124,379,312,314,366.32,394.24
6125,322,341,346,399.85,383.08
6126,352,332,312,405.09,370.68
6127,349,365,323,377.38,379.18
6128,332,369,338,390.87,373.48
6129,342,364,311,377.87,401.75
6130,319,343,343,385.91,374.82
6131,382,383,328,418.73,380.54
6132,345,329,317,368.59,333.32
6133,339,342,309,397.36,415.4
6134,349,335,315,378.97,389.25
6135,345,367,340,382.4,369.87
6136,353,380,336,400.86,387.04
6137,379,397,350,407.34,426.21
6138,378,324,302,384.27,390.72
6139,352,356,285,386.85,394.76
6140,335,323,333,335.91,399.84
6141,352,338,362,348.03,382.11
6142,389,364,340,441.54,415.43
6143,359,353,301,378.65,401.96
6144,370,349,316,385.3,406.19
6145,368,353,342,386.86,362.93
6146,362,333,300,418.38,397.5
6147,333,315,354,381.36,370.22
6148,378,354,334,387.25,395.62
6149,332,331,321,394.71,400.25
6150,340,366,322,375.36,427.69
6151,357,347,357,422.99,390.83
6152,327,335,298,366.92,362.63
6153,392,363,320,406.57,383.93
6154,309,328,348,393.98,369.1
6155,362,356,336,384.27,365.16
6156,331,328,344,393.39,394.52
6157,364,329,329,369.52,366.06
6158,328,329,292,357.25,359.78000000000003
6159,366,383,324,388.88,404.79
6160,364,378,328,435.31,389.83
6161,345,353,348,423.54,402.86
6162,360,355,325,427.96,402.78
6163,334,347,315,363.47,354.01
6164,350,351,311,347.48,382.75
6165,387,358,317,398.29,398.46
6166,346,332,316,381.6,375.62
6167,375,358,324,381.56,357.84
6168,360,399,384,462.27,436.63
6169,339,323,321,370.4,399.3
6170,385,382,358,445.05,445.86
6171,392,371,332,404.63,418.18
6172,361,356,320,395.78,412.63
6173,349,328,309,393.5,357.07
6174,353,323,289,369.92,377.36
6175,357,372,343,421.07,391.25
6176,349,338,305,379.23,385.05
6177,353,368,342,415.05,358.2
6178,307,308,333,378.55,398.25
6179,394,365,360,429.16,439.33
6180,336,303,332,391.5,326.77
6181,341,364,333,426.84,371.76
6182,372,329,276,356.73,384.38
6183,320,337,326,403.64,351.51
6184,334,339,286,378.3,379.22
6185,323,332,312,378.92,396.95
6186,393,367,327,415.78,373.33
6187,351,386,365,366.19,423.05
6188,357,349,351,392.84000000000003,385.73
6189,330,359,338,383.28,414.5
6190,341,351,314,342.04,406.71
6191,327,351,315,385.01,359.24
6192,370,354,328,400.17,376.2
6193,373,325,323,398.55,390.53
6194,306,358,314,357.44,376.46
6195,345,350,347,391.92,382.0
6196,356,340,348,370.89,346.18
6197,337,364,316,408.01,385.91
6198,320,331,317,354.76,375.78
6199,346,328,268,382.41,419.66
6200,354,341,350,391.24,413.11
6201,334,342,306,375.22,367.15
6202,309,324,288,384.23,365.99
6203,309,306,286,361.33,377.97
6204,347,369,348,388.43,368.71
6205,331,310,323,429.31,398.85
6206,343,338,295,389.95,397.35
6207,354,343,366,374.74,397.55
6208,358,371,341,403.32,413.08
6209,383,342,308,364.04,365.94
6210,374,381,329,440.0,437.21
6211,323,399,369,384.41,411.91
6212,372,343,324,425.13,403.53000000000003
6213,316,327,309,366.38,358.79
6214,372,388,387,418.07,438.85
6215,360,332,330,358.96,374.56
6216,372,392,370,407.38,364.38
6217,330,335,313,364.34,400.45
6218,350,351,356,420.12,367.04
6219,364,340,350,407.89,400.61
6220,342,392,356,416.24,401.82
6221,371,346,353,389.43,407.12
6222,326,323,289,377.14,351.27
6223,347,363,312,381.74,394.07
6224,314,353,279,353.68,355.19
6225,353,332,283,376.63,379.98
6226,371,368,330,409.25,433.6
6227,370,388,388,372.75,374.84
6228,336,328,328,372.31,389.48
6229,370,407,364,430.3,451.8
6230,356,361,362,401.64,387.3
6231,343,335,331,395.28,382.54
6232,318,366,302,357.1,368.0
6233,339,327,309,413.95,402.79
6234,363,336,382,410.14,389.1
6235,339,338,331,383.1,371.58
6236,347,350,308,385.83,383.99
6237,374,360,334,398.76,402.44
6238,371,346,335,378.02,359.64
6239,341,365,331,383.53,404.05
6240,337,326,362,396.63,421.07
6241,350,341,327,403.08,406.46
6242,352,363,308,355.92,391.94
6243,352,331,310,385.9,370.29
6244,370,386,342,387.01,452.68
6245,367,373,369,415.59,412.77
6246,360,348,320,403.22,433.81
6247,338,343,328,416.42,384.51
6248,316,317,318,351.87,331.4
6249,347,345,335,429.01,396.24
6250,380,378,340,397.05,378.38
6251,351,352,350,403.39,385.54
6252,342,356,327,376.24,396.07
6253,359,376,341,419.11,414.44
6254,364,345,342,385.21,386.74
6255,346,367,334,389.92,402.55
6256,296,297,285,320.88,311.87
6257,331,355,313,370.27,362.89
6258,374,327,355,398.54,410.69
6259,368,339,285,384.68,405.75
6260,322,338,314,377.13,393.23
6261,355,384,346,384.45,390.71
6262,352,339,341,340.24,422.55
6263,356,357,304,379.19,399.46
6264,334,332,343,341.06,398.72
6265,344,339,277,368.01,369.99
6266,375,337,342,382.68,405.41
6267,341,303,317,411.91,369.95
6268,323,304,289,366.22,384.19
6269,337,333,321,360.09,389.53
6270,347,334,325,368.47,376.46
6271,344,337,320,415.16,409.28
6272,334,337,327,378.44,388.52
6273,362,364,329,389.48,405.43
6274,358,349,357,393.71,397.6
6275,318,323,291,356.12,337.28
6276,359,346,326,402.29,365.9
6277,391,361,340,434.18,448.98
6278,365,355,329,348.99,369.49
6279,338,348,338,391.81,385.39
6280,372,410,404,403.48,448.24
6281,358,349,314,389.75,397.18
6282,331,352,315,366.61,397.27
6283,355,346,313,437.07,401.29
6284,345,342,310,373.35,389.67
6285,370,388,350,411.33,380.93
6286,349,351,302,391.12,384.43
6287,329,321,304,334.9,359.96
6288,388,367,355,382.13,399.99
6289,399,385,346,406.83,421.18
6290,323,310,287,348.83,345.5
6291,329,347,339,382.2,389.09000000000003
6292,327,321,286,349.25,357.79
6293,365,354,319,395.62,369.52
6294,346,348,319,341.51,402.44
6295,352,351,302,415.25,400.99
6296,311,355,289,397.92,407.28
6297,375,364,362,408.26,360.54
6298,378,377,333,416.96,383.07
6299,352,322,317,392.96,386.43
6300,348,349,314,399.29,429.68
6301,364,357,324,352.13,388.19
6302,363,349,321,395.03,396.66
6303,360,336,360,383.91,385.65999999999997
6304,350,351,322,393.1,357.93
6305,335,342,312,385.97,360.3
6306,365,359,335,409.53000000000003,384.4
6307,340,357,305,408.94,392.17
6308,364,345,329,425.96,398.88
6309,368,323,365,390.73,378.34
6310,327,357,306,410.63,391.48
6311,327,330,304,400.1,374.57
6312,358,351,342,403.51,409.02
6313,392,404,348,398.63,399.15999999999997
6314,341,355,323,360.45,373.01
6315,336,350,327,368.81,380.62
6316,391,356,344,400.33,424.21
6317,319,351,315,387.21999999999997,368.3
6318,333,327,312,371.71,374.01
6319,387,391,365,452.84,419.55
6320,371,369,317,400.49,406.11
6321,327,366,314,408.69,389.15
6322,331,343,307,352.7,331.93
6323,380,378,331,401.73,398.62
6324,358,351,335,420.19,398.26
6325,330,324,316,383.82,375.69
6326,331,331,264,395.78,376.74
6327,350,347,336,360.92,364.09
6328,330,344,293,419.25,360.76
6329,376,343,347,387.14,386.68
6330,378,355,375,377.0,404.7
6331,353,331,301,321.83,395.92
6332,385,377,326,401.17,394.1
6333,335,352,335,374.68,412.94
6334,386,361,336,367.62,392.25
6335,384,378,343,412.4,430.52
6336,330,362,312,380.12,361.16
6337,360,353,340,379.62,362.75
6338,316,321,301,381.32,359.64
6339,343,356,306,413.36,417.54
6340,369,362,324,402.44,396.28000000000003
6341,341,372,329,411.49,403.81
6342,353,341,367,418.58,423.8
6343,337,364,348,382.35,384.25
6344,366,348,338,391.41,385.08
6345,364,379,351,390.7,406.02
6346,336,320,314,356.87,351.66
6347,343,378,320,393.14,418.24
6348,350,354,350,364.73,396.36
6349,312,335,295,327.85,369.37
6350,388,368,373,432.53,432.29
6351,383,340,316,380.16,400.05
6352,349,361,345,420.78,406.86
6353,334,338,318,339.3,344.46999999999997
6354,325,298,279,343.36,330.11
6355,350,366,297,379.78000000000003,407.26
6356,332,368,364,360.87,425.0
6357,333,360,340,399.62,390.97
6358,366,341,337,391.1,382.68
6359,345,348,338,387.61,399.04
6360,358,379,316,388.55,415.18
6361,359,370,314,379.37,385.78000000000003
6362,354,339,305,398.55,361.06
6363,335,368,341,389.11,394.12
6364,348,324,324,398.64,365.42
6365,345,335,299,375.71,367.6
6366,333,336,277,354.69,372.79
6367,336,368,366,352.68,394.7
6368,382,348,321,328.32,406.32
6369,331,353,335,381.24,353.14
6370,385,380,356,393.69,405.78
6371,318,333,309,412.03000000000003,380.23
6372,370,356,318,379.6,396.93
6373,364,363,315,381.25,406.78000000000003
6374,353,337,302,378.61,357.21
6375,377,356,298,410.04,398.75
6376,335,344,330,374.61,358.2
6377,345,359,337,385.45,365.07
6378,357,371,318,375.56,375.61
6379,330,318,294,376.32,375.4
6380,352,366,341,372.26,373.77
6381,380,368,326,409.03,389.51
6382,313,327,308,365.57,391.44
6383,364,314,292,410.12,382.42
6384,337,384,338,378.64,393.43
6385,345,371,363,389.73,414.58
6386,361,339,293,383.98,361.12
6387,301,306,292,343.8,346.99
6388,354,356,298,373.43,393.18
6389,373,379,337,391.0,435.05
6390,342,352,328,380.53,413.84
6391,383,400,354,429.36,409.25
6392,364,379,318,409.35,407.77
6393,331,318,343,370.68,370.52
6394,356,342,358,371.69,410.12
6395,353,378,312,429.5,421.76
6396,339,404,345,394.37,353.49
6397,329,323,325,373.25,325.67
6398,348,344,353,421.94,415.73
6399,378,354,344,403.42,369.3
6400,365,332,336,388.14,396.01
6401,361,360,338,405.7,384.57
6402,351,357,356,404.03,394.33
6403,337,339,320,369.45,358.53
6404,353,388,331,360.55,341.18
6405,351,350,326,364.78000000000003,343.09
6406,310,359,347,405.40999999999997,402.45
6407,360,355,362,430.04,412.03
6408,367,375,334,397.75,405.23
6409,342,339,315,364.46,380.38
6410,362,330,297,371.68,394.48
6411,374,388,380,416.84,449.54
6412,383,383,324,371.37,408.25
6413,380,349,351,397.41,389.39
6414,367,373,351,386.0,384.84
6415,400,398,366,435.36,441.11
6416,312,329,332,367.06,367.66
6417,364,359,362,407.23,399.34
6418,348,318,314,345.62,335.35
6419,343,402,330,401.49,423.75
6420,370,384,340,408.59,417.67
6421,355,363,310,394.41,439.36
6422,380,365,335,405.84,382.49
6423,328,337,300,402.27,353.44
6424,362,352,367,421.26,392.78
6425,344,359,342,409.32,388.52
6426,337,343,292,352.57,351.02
6427,353,371,317,425.99,407.42
6428,374,360,371,390.45,392.91
6429,397,356,370,395.15,429.9
6430,370,370,329,410.05,378.96999999999997
6431,338,338,290,344.2,321.69
6432,367,370,334,402.38,409.92
6433,347,326,332,396.41,383.45
6434,367,360,315,424.33,373.04
6435,325,385,289,381.66,417.8
6436,387,357,329,404.3,379.61
6437,348,362,305,421.85,427.32
6438,354,348,338,391.04,387.81
6439,326,366,291,344.13,377.56
6440,354,344,320,384.11,346.17
6441,363,358,331,398.48,390.95
6442,337,323,334,365.41,382.55
6443,337,315,280,361.88,386.72
6444,340,341,302,362.29,399.11
6445,339,369,352,414.32,406.26
6446,369,354,353,380.85,375.72
6447,386,375,371,418.03000000000003,399.72
6448,354,365,315,363.94,386.91
6449,338,371,345,366.56,399.37
6450,365,371,345,395.3,393.62
6451,382,372,325,375.29,427.44
6452,394,373,316,389.89,411.24
6453,362,357,319,366.15,395.13
6454,336,350,320,394.38,398.67
6455,343,358,262,383.28,364.96
6456,335,347,344,420.78,372.25
6457,368,349,313,380.16,388.59
6458,358,339,315,384.46,390.08
6459,357,322,350,379.04,359.34
6460,343,330,296,356.55,376.24
6461,363,379,312,413.84,363.73
6462,309,341,308,388.34,366.1
6463,336,315,309,401.46,380.42
6464,389,401,375,444.88,391.48
6465,350,378,321,380.71,428.87
6466,323,298,287,344.1,333.52
6467,361,366,349,382.0,417.64
6468,360,365,325,380.38,354.49
6469,360,374,332,385.9,418.56
6470,364,370,357,412.89,363.81
6471,334,354,325,365.5,390.01
6472,347,340,330,395.86,402.82
6473,361,332,376,423.05,394.7
6474,353,339,298,373.54,343.91
6475,374,365,352,433.96,412.71
6476,351,362,320,382.53000000000003,354.09
6477,347,357,339,410.76,400.34
6478,375,373,371,416.74,435.33
6479,338,343,297,393.06,366.76
6480,364,369,382,396.11,384.34
6481,362,371,302,363.87,392.26
6482,340,352,328,366.3,369.65
6483,343,362,318,406.3,416.89
6484,317,329,291,371.38,380.77
6485,382,391,344,434.17,402.78
6486,361,374,358,392.73,396.44
6487,341,336,330,378.73,389.45
6488,337,373,331,391.36,402.8
6489,348,381,309,400.17,394.5
6490,384,350,358,420.06,398.67
6491,357,353,347,402.83,391.3
6492,363,361,346,391.91,411.0
6493,363,342,322,388.86,418.5
6494,366,405,335,399.7,425.26
6495,329,370,319,415.85,390.53
6496,372,361,334,419.54,399.5
6497,365,367,353,408.89,396.83
6498,337,307,306,375.71,367.9
6499,339,352,322,368.85,380.96
6500,358,379,321,401.09,414.64
6501,305,333,278,340.86,343.09
6502,364,370,329,388.08,369.76
6503,337,315,323,374.09,368.12
6504,338,360,348,346.39,361.61
6505,375,352,347,381.47,393.62
6506,340,322,309,365.65,345.6
6507,381,393,349,431.0,421.07
6508,348,332,350,410.54,429.7
6509,357,359,313,374.04,373.56
6510,337,313,336,338.86,325.02
6511,322,308,316,360.0,392.56
6512,343,333,318,392.32,374.25
6513,348,326,308,390.19,375.45
6514,341,324,346,380.51,395.83
6515,403,368,335,396.17,417.33
6516,360,363,326,409.8,382.1
6517,328,312,323,359.6,384.78
6518,348,341,308,394.65,352.04
6519,386,387,401,411.44,445.56
6520,366,349,331,394.46999999999997,391.77
6521,318,338,307,380.13,370.79
6522,341,349,335,383.12,376.51
6523,347,370,323,393.63,391.22
6524,375,359,377,420.71999999999997,386.11
6525,372,351,334,411.87,385.9
6526,338,352,358,386.81,359.89
6527,336,363,338,396.25,382.46
6528,350,348,332,353.97,401.52
6529,321,338,287,367.21,358.43
6530,373,392,327,404.08,405.53
6531,345,362,340,373.15,340.68
6532,365,348,335,377.12,407.23
6533,321,346,310,380.01,383.05
6534,389,370,362,402.04,388.28000000000003
6535,343,365,296,400.69,398.35
6536,346,331,319,355.19,380.88
6537,369,361,336,454.55,427.14
6538,346,344,326,379.68,365.95
6539,348,346,339,396.41,366.85
6540,386,347,286,364.48,385.14
6541,340,366,308,393.75,394.83
6542,338,343,298,398.73,393.15
6543,374,375,317,354.28000000000003,382.08
6544,373,370,366,388.92,380.16
6545,328,344,351,383.28,422.77
6546,339,373,320,417.9,396.91
6547,358,362,306,379.29,378.86
6548,363,337,293,389.17,375.44
6549,387,378,293,417.77,412.02
6550,345,353,308,397.91,386.81
6551,340,384,319,410.73,432.68
6552,353,344,324,447.31,371.23
6553,310,323,295,343.04,361.64
6554,350,371,322,390.09,393.02
6555,361,343,329,378.18,390.32
6556,300,339,295,357.52,387.44
6557,380,353,380,444.61,388.27
6558,359,373,339,416.45,377.77
6559,337,327,315,364.58,373.59
6560,369,368,321,388.04,378.29
6561,341,361,316,405.54,406.55
6562,366,328,320,429.88,399.46
6563,369,344,314,393.65,385.17
6564,363,345,332,379.11,391.55
6565,362,367,344,406.0,411.35
6566,369,357,368,386.13,379.23
6567,344,325,317,403.84,366.62
6568,364,335,291,398.39,389.56
6569,334,339,296,402.27,357.67
6570,335,353,339,370.71999999999997,395.03000000000003
6571,381,376,355,445.8,425.38
6572,355,334,314,380.71,413.82
6573,366,358,335,408.17,409.07
6574,388,365,356,413.66,411.32
6575,362,347,315,389.59,385.2
6576,329,312,331,349.26,341.66
6577,372,358,322,412.82,396.18
6578,316,333,326,384.18,385.65
6579,326,338,312,358.19,373.71
6580,369,324,321,404.35,392.75
6581,342,360,340,379.21,406.04
6582,328,337,365,343.18,390.76
6583,350,341,360,406.97,410.25
6584,376,338,347,388.89,401.09
6585,341,325,285,391.78,357.06
6586,361,377,342,417.71,436.87
6587,350,333,314,357.21,387.88
6588,362,379,325,430.01,380.61
6589,352,361,320,407.66,377.32
6590,361,349,317,374.58,375.64
6591,327,369,332,385.78,365.46999999999997
6592,401,384,347,420.21,454.17
6593,341,365,368,368.67,387.0
6594,334,331,318,371.08,379.31
6595,354,382,344,404.29,400.23
6596,356,355,290,378.17,393.06
6597,352,348,322,402.63,392.78
6598,326,312,262,365.93,349.99
6599,338,327,308,383.49,427.62
6600,364,368,329,382.38,400.34
6601,335,367,330,381.81,392.63
6602,375,344,332,405.08,407.24
6603,375,341,317,389.35,361.35
6604,341,336,327,380.61,375.68
6605,362,331,339,380.97,378.01
6606,340,345,299,412.19,378.24
6607,360,346,307,393.39,392.05
6608,365,345,395,384.16,421.47
6609,366,340,313,386.77,378.86
6610,367,371,340,404.17,353.44
6611,347,325,310,386.59,388.2
6612,349,418,346,431.22,417.65
6613,352,366,301,407.72,411.78
6614,351,379,329,413.26,391.41
6615,341,361,353,377.87,434.58
6616,350,366,308,356.96999999999997,394.99
6617,344,310,317,382.68,374.6
6618,354,366,311,394.61,374.79
6619,352,340,294,410.28,397.57
6620,375,364,377,417.35,410.91
6621,338,372,328,424.85,387.57
6622,365,359,364,399.88,432.93
6623,356,374,336,409.7,428.7
6624,311,356,308,371.35,369.12
6625,334,351,332,346.4,372.64
6626,350,328,342,419.97,349.79
6627,341,317,365,406.96,374.05
6628,341,329,315,388.49,358.78
6629,369,331,338,375.54,364.61
6630,340,386,337,399.45,401.31
6631,305,326,310,387.19,384.05
6632,353,332,346,359.38,388.77
6633,363,372,356,390.22,382.19
6634,342,344,276,398.74,382.23
6635,328,342,317,373.49,384.12
6636,323,326,316,363.82,390.52
6637,333,359,305,386.41,407.59
6638,409,372,350,418.16,445.52
6639,342,339,299,390.7,372.81
6640,396,353,342,382.51,406.73
6641,348,330,329,392.83,378.56
6642,340,367,325,365.58,399.7
6643,394,386,345,427.66,389.16
6644,322,306,300,332.81,352.98
6645,381,360,339,421.04,438.2
6646,351,366,314,382.49,385.41
6647,367,383,354,428.96,406.77
6648,347,346,310,363.83,396.43
6649,375,362,327,394.44,378.15
6650,350,346,333,408.37,354.84
6651,367,370,334,422.29,445.27
6652,353,341,317,404.26,380.29
6653,367,362,307,421.32,368.22
6654,355,342,341,358.76,417.78
6655,345,363,329,382.62,382.43
6656,365,343,320,406.89,408.23
6657,341,349,276,385.06,391.34
6658,347,347,358,394.39,360.21
6659,365,349,348,403.96999999999997,414.71
6660,375,347,376,402.32,381.92
6661,350,382,325,397.86,381.41
6662,344,317,309,358.82,346.46
6663,370,385,364,413.38,360.93
6664,350,370,338,383.43,408.79
6665,345,347,329,384.17,391.64
6666,342,368,340,390.05,417.19
6667,329,323,338,369.2,378.32
6668,354,409,362,389.27,384.54
6669,350,346,305,397.99,350.96
6670,360,363,335,407.3,399.49
6671,358,358,308,387.52,388.25
6672,328,347,304,407.59,350.54
6673,384,369,347,391.76,385.97
6674,346,374,355,435.62,398.91
6675,338,343,329,369.98,377.07
6676,367,348,341,390.68,404.1
6677,329,315,308,365.9,370.23
6678,348,355,366,379.51,427.48
6679,370,361,350,423.58,409.81
6680,367,337,332,378.42,405.33
6681,370,361,324,364.46,388.8
6682,356,336,317,425.25,364.05
6683,350,358,353,410.33,390.57
6684,371,339,326,386.69,432.18
6685,327,363,330,384.72,413.66
6686,338,360,293,376.18,376.27
6687,338,355,317,382.79,398.82
6688,377,378,345,428.67,418.19
6689,339,344,302,380.33,432.21
6690,353,345,342,383.37,408.01
6691,358,347,305,399.11,430.96
6692,331,352,316,371.18,392.52
6693,365,382,351,419.6,410.17
6694,364,355,352,401.07,421.48
6695,350,316,307,362.42,349.92
6696,360,369,318,385.03000000000003,400.79
6697,337,357,340,378.23,394.26
6698,363,366,295,401.88,419.14
6699,332,356,329,375.62,383.33
6700,363,367,354,397.72,391.03
6701,366,346,337,387.92,391.38
6702,319,352,311,391.03,375.01
6703,352,362,343,401.55,396.77
6704,334,354,282,353.15,359.77
6705,368,379,325,395.93,373.2
6706,318,346,319,380.65,380.66
6707,376,348,356,379.26,417.42
6708,371,367,329,412.93,367.83
6709,334,362,305,384.72,379.06
6710,365,369,362,394.49,442.83
6711,348,334,328,381.99,377.73
6712,336,347,334,383.06,398.8
6713,348,396,320,420.48,391.51
